,Plot1-B,Plot1-L,Plot2-C,Plot2-M,Plot3-H,Plot3-N,Plot4-A,Plot4-N,Plot5-I,Plot5-N,Plot6-I,Plot6-N,Plot7-M,Plot7-N,Plot8-I,Plot8-O,Plot9-L,Plot9-N,Plot10-A,Plot10-E
SRR1706032.55036,92,13,1,2,3,12,4,2,9,2,4,4,12,15,10,16,1,1,2,4
SRR1706062.35158,0,5,0,0,0,0,55,6,64,0,1,0,0,0,0,0,0,0,0,0
SRR1706112.10680,0,0,16,4,1,1,1,1,8,0,1,2,0,7,3,12,24,14,10,15
SRR1706032.1506,115,0,11,1,5,0,1,0,1,4,9,10,39,28,8,1,0,3,0,1
SRR1706072.73699,0,35,7,8,2,1,86,69,102,10,14,3,4,21,1,17,18,4,10,9
SRR1706037.11765,19,28,6,17,12,20,73,34,261,21,38,28,17,24,9,7,6,13,13,15
SRR1706062.28552,0,4,0,0,0,0,171,128,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706047.40046,0,0,8,11,39,2,0,0,0,6,0,1,4,0,11,0,0,31,0,0
SRR1706097.6707,0,3,0,1,8,0,1,0,2,43,5,1,22,24,0,0,0,10,0,0
SRR1706047.25591,224,23,51,203,160,47,18,5,207,76,60,89,95,115,133,98,55,112,72,92
SRR1706037.25254,95,30,5,6,5,4,3,2,6,1,8,4,1,1,16,0,0,2,0,0
SRR1706032.39437,116,5,3,0,1,0,29,3,0,0,1,0,5,5,5,0,0,1,0,0
SRR1706067.32895,0,0,0,0,0,0,60,28,0,0,1,0,1,1,0,0,0,0,0,0
SRR1706067.7408,0,10,0,0,0,0,97,54,4,0,0,1,0,0,0,0,0,0,0,0
SRR1706052.2170,0,2,6,7,22,0,10,1,2,11,1,0,27,20,9,1,0,10,0,0
SRR1706072.30656,0,0,28,25,18,7,2,0,46,3,0,13,1,5,4,17,13,12,17,40
SRR1706062.44736,0,0,0,1,0,1,140,63,15,4,1,0,11,7,3,0,0,0,4,11
SRR1706107.28666,43,15,25,18,27,24,20,8,145,26,46,18,27,64,40,27,14,19,25,23
SRR1706042.36611,0,3,13,8,4,7,5,14,75,8,6,7,6,24,2,27,52,15,24,49
SRR1706052.28841,0,57,0,2,7,1,139,41,23,40,31,4,27,25,0,0,0,2,1,0
SRR1706032.33415,113,5,2,2,0,1,0,2,4,1,2,0,2,87,2,0,0,1,1,1
SRR1706112.34574,0,22,0,6,5,2,7,6,69,9,9,5,5,2,15,42,10,1,11,0
SRR1706082.7503,73,59,0,6,6,5,89,33,162,29,33,7,6,7,5,0,0,7,1,0
SRR1706107.27323,0,4,26,9,15,2,8,4,54,8,7,7,16,15,10,28,13,19,31,42
SRR1706097.33160,0,25,19,12,15,1,34,6,13,5,8,4,11,38,9,2,0,9,1,71
SRR1706037.37660,0,42,0,0,0,0,115,31,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706107.35288,0,1,97,0,7,4,5,6,46,1,0,9,1,18,4,13,36,31,20,18
SRR1706047.22396,0,0,2,21,28,11,0,0,0,1,3,2,4,0,2,1,0,16,0,0
SRR1706087.13284,0,0,5,0,9,13,3,0,59,6,30,13,7,10,4,12,5,6,2,2
SRR1706052.15572,0,0,3,1,17,0,1,2,3,14,0,0,20,23,52,7,0,10,1,6
SRR1706072.7408,0,11,123,55,58,66,23,9,254,16,27,30,2,6,10,72,97,53,92,89
SRR1706042.30695,0,0,20,61,5,26,0,10,28,4,0,4,1,6,11,17,18,12,16,6
SRR1706032.16621,227,58,3,7,7,2,55,41,24,17,12,2,17,33,10,7,0,4,3,1
SRR1706097.56474,88,7,2,10,1,0,0,0,0,0,24,8,53,29,1,0,0,1,0,0
SRR1706112.33718,0,16,6,5,1,1,27,15,5,6,5,1,3,15,1,4,9,2,8,19
SRR1706127.29690,22,63,0,0,0,0,102,53,15,2,4,0,11,7,1,0,2,4,8,25
SRR1706042.8626,0,0,26,0,0,1,1,2,18,0,0,0,0,9,5,24,71,11,14,8
SRR1706112.14647,0,0,10,5,0,0,4,1,12,5,1,3,2,18,3,10,34,6,20,32
SRR1706032.57016,76,3,1,0,1,0,0,0,1,1,0,1,2,2,0,0,0,1,0,0
SRR1706032.7001,83,1,2,2,1,0,5,0,16,2,2,2,3,0,0,0,2,5,0,3
SRR1706112.39518,0,0,55,9,2,16,2,2,45,2,10,4,5,26,4,3,106,19,60,35
SRR1706062.5342,0,10,0,0,0,0,150,63,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706062.8002,0,51,0,0,1,0,108,65,19,13,14,2,1,7,0,0,0,0,0,0
SRR1706032.10214,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706072.96095,0,2,0,0,0,3,157,35,95,1,1,0,0,0,0,0,0,0,0,0
SRR1706067.25236,0,0,0,0,0,0,45,26,18,0,3,2,0,0,0,0,0,0,1,0
SRR1706117.40264,0,0,6,13,14,16,2,0,33,2,6,10,5,3,4,15,31,7,13,12
SRR1706067.36543,0,26,0,0,0,0,71,52,20,12,6,3,0,0,0,0,0,0,4,5
SRR1706032.6786,72,8,0,4,2,2,14,9,12,6,3,0,3,4,8,3,5,1,25,9
SRR1706062.73559,0,2,0,0,0,0,7,3,0,8,8,1,16,56,1,0,0,0,0,2
SRR1706097.38778,0,11,5,2,2,1,2,0,4,10,10,1,3,22,2,0,0,6,6,21
SRR1706042.29672,0,1,25,13,20,5,4,7,47,2,11,6,5,17,11,29,94,16,66,27
SRR1706122.21863,0,0,39,5,10,5,0,7,23,0,0,2,0,33,6,74,109,73,40,17
SRR1706107.22292,0,5,7,10,35,1,8,4,22,5,4,6,4,10,12,28,38,10,9,11
SRR1706097.34667,0,0,13,8,3,3,2,17,11,0,0,2,0,55,0,14,49,15,14,8
SRR1706052.8980,0,0,54,17,12,5,2,14,36,1,6,2,0,15,1,9,98,21,25,31
SRR1706062.45112,0,2,0,0,0,0,64,29,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706117.43210,0,38,6,3,0,2,65,38,73,23,6,3,13,21,17,2,0,4,2,9
SRR1706112.29258,1,0,14,4,4,6,3,0,54,1,1,2,2,0,4,5,58,7,86,35
SRR1706107.43388,29,24,13,2,7,3,58,32,90,12,17,20,3,7,6,14,11,12,3,34
SRR1706097.20565,0,2,2,5,50,1,7,10,87,45,20,14,20,34,20,7,2,12,1,0
SRR1706032.53278,71,2,0,4,0,0,7,6,8,5,0,0,0,0,0,0,0,0,1,0
SRR1706087.33587,0,0,2,0,2,1,2,0,6,0,0,2,0,2,0,6,18,9,7,25
SRR1706062.82917,0,4,0,0,0,0,61,40,6,0,1,0,0,0,0,0,0,0,0,0
SRR1706057.17955,0,0,24,17,28,11,0,0,9,25,24,16,14,14,27,24,0,8,5,6
SRR1706092.9868,0,11,6,9,0,6,4,1,45,9,11,6,2,2,8,19,5,5,5,2
SRR1706032.17187,63,15,0,0,0,0,14,7,0,2,6,0,0,2,0,0,0,0,2,0
SRR1706082.32124,0,0,36,18,29,39,1,35,82,4,15,18,5,19,8,35,113,33,41,65
SRR1706112.10960,0,10,62,2,17,9,46,43,102,21,55,13,18,96,68,28,91,35,42,152
SRR1706062.25596,0,0,0,0,0,0,4,4,41,5,6,0,0,0,0,0,0,0,0,0
SRR1706072.66495,0,63,5,6,3,4,49,7,47,11,19,3,1,3,4,6,12,1,36,30
SRR1706097.7203,0,0,0,0,0,0,0,0,6,8,5,0,27,103,5,0,0,1,0,0
SRR1706122.33565,0,19,7,11,2,2,34,33,55,12,17,1,13,9,20,18,42,10,64,109
SRR1706067.16479,0,17,0,0,0,0,64,41,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706047.11292,0,0,6,17,55,4,0,0,0,0,0,0,0,0,40,8,0,27,0,0
SRR1706117.42725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0
SRR1706067.26312,0,3,0,1,0,0,70,38,3,2,1,0,0,0,0,0,0,0,0,0
SRR1706047.2452,0,0,14,16,9,6,3,2,22,0,2,3,0,1,2,0,13,5,8,9
SRR1706117.39683,0,1,6,34,36,8,1,12,34,9,1,16,4,11,5,15,40,47,8,6
SRR1706072.24902,15,128,2,3,9,2,173,26,119,35,62,8,42,84,16,6,0,7,3,10
SRR1706092.34362,0,0,0,4,1,0,0,0,2,9,0,1,41,7,0,0,0,4,2,0
SRR1706127.23381,0,0,5,0,2,0,0,1,37,0,0,3,0,3,0,8,20,9,7,19
SRR1706037.25183,58,6,0,0,0,0,11,11,2,0,1,0,0,0,0,0,1,0,0,0
SRR1706062.40383,37,89,5,3,9,3,209,63,8,3,6,4,7,14,2,10,0,5,0,7
SRR1706127.20431,0,0,5,3,11,0,0,9,7,7,10,0,8,4,0,7,0,1,4,21
SRR1706087.26813,0,0,0,2,3,0,1,0,1,2,4,66,0,0,0,0,0,0,0,0
SRR1706072.2141,0,25,1,4,3,7,99,132,52,11,9,12,2,15,1,0,3,0,11,0
SRR1706062.69631,0,5,0,0,0,0,66,37,6,0,0,0,0,0,0,0,0,0,0,0
SRR1706032.37767,97,2,3,3,2,1,9,3,17,1,1,4,1,0,2,1,0,0,1,0
SRR1706072.65421,0,0,20,14,4,13,4,12,65,1,2,1,0,8,2,10,16,6,7,5
SRR1706112.32870,0,1,1,1,4,5,5,6,16,6,24,7,33,55,26,10,13,7,27,16
SRR1706067.10776,0,30,1,0,0,0,53,22,36,7,9,5,4,3,3,4,5,4,14,48
SRR1706037.24936,37,18,0,1,0,1,6,3,7,0,6,1,0,0,0,0,0,0,0,0
SRR1706032.18959,71,1,1,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,1,0
SRR1706112.4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,35,30
SRR1706102.48148,0,0,3,0,2,0,0,0,1,0,3,1,1,10,7,1,6,0,2,34
SRR1706067.17305,0,7,0,1,1,0,35,34,14,12,7,3,0,0,0,0,0,0,3,0
SRR1706072.23860,0,1,0,0,0,4,34,21,41,12,6,1,4,5,5,20,3,4,6,7
SRR1706062.34544,8,11,0,0,0,0,42,22,5,5,2,1,1,1,0,0,0,0,0,0
SRR1706032.14899,51,6,1,0,0,0,1,1,11,14,14,7,2,0,4,0,0,4,0,4
SRR1706107.41631,0,0,6,0,1,0,1,7,0,0,0,0,3,9,19,2,3,3,13,45
SRR1706062.72655,0,7,0,0,1,0,57,35,22,23,12,2,8,77,7,0,0,1,0,0
SRR1706032.39892,57,1,2,1,1,1,3,0,18,1,2,1,2,2,1,4,11,0,6,1
SRR1706047.10505,1,6,22,13,17,20,15,25,91,12,35,47,6,87,11,42,90,36,47,43
SRR1706062.69622,0,32,1,0,0,0,106,68,4,0,2,2,5,14,2,0,21,7,26,29
SRR1706092.7162,0,0,7,8,5,6,0,0,10,4,11,8,8,8,12,2,0,3,0,10
SRR1706067.33573,14,20,2,0,2,0,15,4,13,0,3,0,6,17,1,4,7,0,0,0
SRR1706047.26538,0,2,12,15,8,16,22,25,32,8,1,5,1,4,1,8,27,7,36,17
SRR1706052.13608,0,3,2,2,4,4,1,0,38,3,20,11,1,4,3,4,4,5,6,14
SRR1706047.37573,0,0,13,8,1,2,5,16,22,0,4,0,0,1,0,6,11,1,10,0
SRR1706062.33286,0,13,30,41,11,23,14,3,197,10,12,8,4,4,1,16,30,21,34,44
SRR1706097.9293,0,0,0,0,0,1,0,0,4,0,9,4,24,35,0,0,0,0,2,1
SRR1706072.88241,0,3,0,0,0,0,15,19,37,0,0,0,0,0,0,0,0,0,0,0
SRR1706032.54330,75,33,0,0,0,0,25,14,0,0,0,0,26,47,0,0,0,0,0,1
SRR1706127.9485,0,1,26,18,2,24,10,4,49,6,5,2,4,14,3,13,57,9,52,55
SRR1706037.28621,1,53,1,5,0,2,80,31,66,4,11,8,2,0,0,4,0,0,0,1
SRR1706102.34696,33,0,3,0,2,0,7,0,1,6,1,0,1,2,16,1,0,0,2,6
SRR1706077.12339,0,1,1,0,0,1,3,0,3,8,15,2,38,50,1,0,0,0,4,21
SRR1706117.6637,0,7,5,5,10,3,0,0,6,11,9,0,5,5,13,9,0,8,0,22
SRR1706042.12256,24,2,8,3,6,0,9,8,28,7,7,4,28,12,11,3,9,6,12,7
SRR1706097.32893,0,3,8,9,10,4,2,6,7,6,8,5,3,25,4,5,35,13,12,13
SRR1706032.20236,115,36,6,9,1,1,80,31,50,2,5,1,1,3,1,4,6,1,1,5
SRR1706062.68212,0,48,7,17,0,13,43,23,45,7,22,5,0,8,2,2,13,4,7,5
SRR1706072.7030,0,3,18,2,1,5,5,4,22,4,30,1,0,2,1,4,4,5,0,13
SRR1706122.35708,0,0,1,1,0,0,0,1,0,0,0,0,0,9,0,1,52,16,10,8
SRR1706072.37086,0,33,1,0,0,4,37,44,62,15,15,3,0,2,2,0,1,2,0,0
SRR1706127.34432,0,0,0,4,5,0,0,0,0,0,0,0,8,26,6,5,0,0,4,63
SRR1706127.8530,0,0,7,0,4,1,0,0,13,1,10,0,0,3,4,14,11,3,2,70
SRR1706122.14971,0,3,1,3,1,2,5,11,13,2,2,0,0,5,1,0,39,3,28,18
SRR1706047.30662,0,0,7,20,26,16,0,0,12,2,0,6,0,0,3,2,0,10,0,0
SRR1706062.35876,0,45,0,0,0,0,78,34,20,4,2,0,0,3,1,0,0,0,0,0
SRR1706032.19053,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706037.9998,0,17,1,5,1,2,33,3,37,7,7,3,14,15,8,6,2,1,8,17
SRR1706032.27537,45,9,4,0,1,1,11,4,7,6,8,1,6,2,0,1,0,0,4,0
SRR1706067.10733,38,16,0,0,0,0,38,44,15,4,7,2,0,0,0,0,0,0,0,0
SRR1706062.16835,0,11,0,0,0,0,79,23,15,1,1,0,0,0,0,0,0,0,1,0
SRR1706062.17750,0,7,0,0,0,0,41,24,12,4,2,2,1,0,7,0,0,1,1,0
SRR1706097.29880,0,0,0,5,9,0,0,0,0,7,4,0,9,12,4,0,0,9,0,0
SRR1706102.13887,2,38,2,5,7,1,39,15,35,6,18,15,21,38,18,9,4,2,0,10
SRR1706032.55378,39,0,5,7,4,2,0,0,26,1,0,4,0,0,1,2,0,3,0,0
SRR1706062.22923,0,17,0,1,0,0,64,36,24,9,2,2,2,1,2,0,0,1,1,11
SRR1706067.27970,0,17,0,0,0,0,31,23,1,2,1,0,0,0,0,0,0,0,0,0
SRR1706057.24160,0,0,1,1,6,49,0,0,1,5,0,6,1,0,2,0,0,2,0,0
SRR1706062.37142,0,13,0,0,0,1,39,34,49,2,2,1,1,2,0,0,0,0,1,0
SRR1706102.37365,0,0,11,12,5,6,1,2,59,4,2,14,0,13,9,17,16,4,1,32
SRR1706112.11909,0,0,2,0,0,2,0,0,11,0,3,3,0,0,0,1,30,0,54,9
SRR1706032.48691,65,3,2,2,2,1,8,1,11,10,9,0,5,8,5,0,0,6,2,2
SRR1706037.41748,1,9,0,0,0,0,4,0,19,3,2,1,6,17,1,0,0,0,0,0
SRR1706042.16783,0,1,13,25,1,5,2,3,35,2,5,5,1,13,4,25,37,4,45,17
SRR1706037.2247,0,66,1,0,0,0,19,6,14,2,0,0,0,0,0,0,0,0,0,0
SRR1706082.3908,0,0,0,0,0,0,0,0,0,17,13,1,10,8,0,0,0,0,0,0
SRR1706062.3599,0,19,0,0,0,0,8,1,4,0,0,3,12,15,2,0,0,0,0,0
SRR1706072.63810,0,65,0,4,4,0,26,16,21,26,6,2,29,14,9,0,0,4,0,0
SRR1706127.10792,0,1,6,6,2,4,1,2,3,0,5,4,11,24,0,8,6,3,14,20
SRR1706072.30617,0,9,0,0,5,4,17,3,44,6,5,5,0,1,0,2,6,8,28,2
SRR1706062.54486,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706042.31495,0,0,7,3,1,1,0,0,15,0,1,1,0,1,4,6,8,1,8,37
SRR1706117.25805,0,1,11,4,13,1,0,0,6,4,12,4,6,0,5,4,0,12,1,7
SRR1706087.17659,0,0,5,2,1,8,1,3,32,0,0,3,0,9,1,6,29,5,51,1
SRR1706117.12488,0,0,4,2,9,0,1,2,3,9,8,1,8,34,13,1,0,6,2,5
SRR1706052.37939,0,0,2,4,3,3,1,7,4,0,17,5,0,2,1,3,13,2,5,14
SRR1706127.10618,0,0,4,3,1,2,1,0,8,2,0,1,0,8,0,2,2,0,4,5
SRR1706097.3651,0,7,5,0,4,4,16,2,2,14,33,5,24,54,28,2,0,1,1,19
SRR1706067.10616,20,33,2,2,5,0,60,22,23,3,10,4,4,1,1,5,0,0,3,18
SRR1706032.57593,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706072.23712,0,10,0,0,0,1,51,25,25,1,1,1,0,0,0,0,0,0,0,0
SRR1706077.9895,0,17,5,2,6,0,2,2,1,8,4,2,23,28,2,0,1,0,0,4
SRR1706037.6728,0,19,0,1,0,3,11,4,21,21,5,0,5,21,4,0,0,4,0,0
SRR1706032.27265,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706062.70627,0,19,0,0,0,0,37,16,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706102.53814,0,0,1,0,6,0,0,0,0,0,0,0,0,34,17,0,1,10,0,3
SRR1706102.48103,0,0,9,8,13,0,0,0,0,1,2,0,19,27,56,3,0,7,0,0
SRR1706052.38574,0,0,2,1,8,0,0,0,0,0,0,0,25,5,0,0,0,2,0,0
SRR1706072.96912,0,0,4,1,8,4,2,2,39,4,4,3,0,1,10,14,1,2,1,7
SRR1706072.44100,0,0,11,8,8,10,0,0,23,10,29,33,8,24,9,16,10,5,5,1
SRR1706117.42961,0,5,0,0,0,0,3,0,0,0,4,0,2,7,0,0,0,50,0,0
SRR1706037.30269,0,50,0,0,0,0,54,15,7,4,3,0,0,0,0,0,0,0,0,0
SRR1706052.26057,0,0,3,0,13,5,0,0,2,1,0,2,1,5,5,4,1,7,0,12
SRR1706097.7850,0,2,0,1,1,0,9,2,17,1,6,1,2,3,0,2,0,1,0,0
SRR1706062.13018,0,5,7,0,3,0,65,30,1,6,1,0,27,20,11,3,8,2,12,40
SRR1706072.69292,0,0,2,3,1,2,1,7,13,0,0,1,0,5,0,7,13,9,0,3
SRR1706032.15449,50,3,0,1,0,0,7,0,3,0,0,0,0,5,0,2,0,0,0,0
SRR1706032.43522,30,59,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706032.41255,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706032.40086,33,0,0,0,3,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0
SRR1706072.9850,0,0,3,17,21,6,2,1,17,2,7,2,1,3,0,0,6,7,12,9
SRR1706062.26168,0,1,0,7,6,0,8,10,7,1,4,1,4,1,3,2,0,7,1,18
SRR1706077.16577,0,18,4,8,23,4,30,5,19,9,3,2,2,7,7,3,0,5,1,5
SRR1706062.55813,0,12,0,0,0,0,52,9,51,6,0,0,0,1,0,0,0,0,0,0
SRR1706037.20425,0,8,0,0,0,0,31,3,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706037.9683,1,34,1,1,0,1,50,40,50,6,12,2,1,1,0,0,0,0,4,0
SRR1706072.61414,0,0,23,1,3,0,1,1,30,0,0,0,0,6,0,1,6,3,2,0
SRR1706052.19674,0,0,0,0,1,2,3,0,27,3,9,0,0,2,2,2,0,0,5,9
SRR1706072.36865,0,18,0,2,3,1,46,11,64,13,10,3,0,0,0,0,9,4,0,0
SRR1706067.12141,0,30,0,0,0,2,45,32,20,4,5,0,1,0,0,0,0,0,2,0
SRR1706077.13961,0,17,0,0,1,0,2,0,0,18,1,0,32,11,0,0,0,0,0,0
SRR1706112.12246,0,0,8,2,5,2,1,2,30,3,6,5,9,22,6,26,34,10,8,14
SRR1706047.31729,0,0,4,15,6,3,0,0,0,0,0,2,0,0,3,9,0,2,0,0
SRR1706077.4604,0,13,0,0,4,1,47,7,30,13,10,1,1,12,3,2,1,0,2,2
SRR1706067.6975,0,0,0,0,0,0,22,22,0,2,0,0,9,15,0,0,0,0,2,0
SRR1706102.7789,0,4,0,0,0,4,5,4,10,4,18,2,6,8,2,0,2,0,1,0
SRR1706097.5866,0,10,14,7,2,23,0,6,17,6,15,19,6,8,14,23,55,16,23,117
SRR1706092.13680,0,0,2,0,0,0,0,0,0,0,1,0,30,7,0,0,0,0,0,0
SRR1706072.46316,0,3,0,2,0,0,14,5,57,0,1,0,0,0,0,0,4,8,0,47
SRR1706062.53587,0,1,0,0,0,0,49,21,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706032.21220,54,6,0,0,0,0,5,0,0,0,5,0,4,0,0,0,0,0,0,0
SRR1706052.23152,0,0,3,2,6,0,0,3,4,0,0,0,0,5,4,1,16,6,13,4
SRR1706067.39924,0,4,0,0,0,2,38,31,4,4,1,0,1,6,0,1,0,0,9,3
SRR1706072.85591,0,5,11,12,9,2,5,0,16,4,2,0,4,1,2,0,0,2,0,4
SRR1706047.21737,0,0,23,1,3,3,0,0,0,0,18,7,1,0,4,0,0,0,0,2
SRR1706072.31967,0,3,0,1,2,0,30,24,37,1,3,1,1,0,1,0,1,2,0,0
SRR1706117.2133,0,7,4,1,8,0,10,6,2,2,4,4,1,22,12,1,0,6,0,6
SRR1706042.31667,0,5,11,8,3,4,10,1,33,12,21,5,9,5,6,7,5,12,7,19
SRR1706092.17632,3,22,0,0,0,0,24,7,8,2,7,0,29,37,1,0,0,0,0,0
SRR1706112.971,0,0,0,0,0,0,3,3,6,0,1,0,2,0,0,0,27,10,70,77
SRR1706112.12292,0,0,26,1,16,9,0,0,18,7,11,1,9,2,3,5,38,15,25,25
SRR1706042.32939,0,0,5,0,1,3,2,4,12,1,2,0,1,1,1,8,18,10,22,43
SRR1706082.9511,0,7,0,0,3,0,8,2,20,32,10,1,0,3,0,0,0,0,0,3
SRR1706097.3530,0,1,20,1,1,1,1,1,8,1,0,1,0,17,0,0,22,9,11,0
SRR1706062.21008,0,5,6,6,6,1,12,3,6,9,7,8,4,22,7,1,0,5,1,5
SRR1706127.7732,0,3,6,1,0,2,27,30,31,11,14,0,28,36,0,0,0,0,0,24
SRR1706032.25210,26,23,0,0,0,0,15,7,10,3,4,2,11,5,1,0,0,0,0,3
SRR1706122.38729,0,14,0,0,0,0,47,37,25,6,11,1,3,5,0,0,1,0,17,6
SRR1706072.90352,0,0,12,5,2,5,9,0,53,4,4,2,1,2,2,6,12,2,14,20
SRR1706062.66997,4,15,1,0,1,0,36,6,1,0,0,1,0,0,1,1,2,1,0,4
SRR1706037.13189,0,8,0,2,5,0,3,0,3,11,9,2,7,4,1,0,0,2,0,0
SRR1706097.13351,0,6,0,0,0,0,41,8,0,3,35,2,26,60,5,0,0,0,0,3
SRR1706037.2996,0,17,0,0,0,0,31,26,1,0,1,6,0,0,0,0,0,0,0,0
SRR1706072.58574,0,4,0,3,0,1,23,24,32,7,9,1,3,2,1,0,0,0,0,0
SRR1706077.13664,0,1,0,1,0,2,5,2,43,5,4,1,2,0,0,0,0,0,2,1
SRR1706032.25597,70,21,1,20,16,12,11,8,22,23,32,11,2,15,19,0,0,12,6,2
SRR1706047.8770,0,0,5,1,10,6,1,2,17,4,3,3,3,1,0,3,4,1,5,2
SRR1706062.71888,0,0,0,0,0,0,25,48,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706037.28180,0,26,0,2,2,1,16,2,44,5,7,1,5,5,2,0,1,0,1,1
SRR1706032.57589,35,9,0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,1,0,0
SRR1706072.2968,0,2,1,4,1,3,1,1,15,1,8,2,0,0,0,5,0,1,0,0
SRR1706127.47659,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40
SRR1706112.12764,0,0,86,38,9,23,0,1,66,0,1,5,0,29,1,24,81,16,35,34
SRR1706127.53923,0,1,6,0,1,0,4,5,32,2,5,0,0,0,1,3,6,0,3,3
SRR1706052.17882,0,0,6,0,7,2,0,0,0,3,2,0,10,10,3,2,1,2,0,1
SRR1706067.35577,0,4,0,1,0,0,35,40,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706047.18360,0,9,0,2,1,2,1,0,10,5,19,2,18,19,4,0,1,0,1,30
SRR1706037.15172,20,23,0,0,0,0,37,23,9,0,3,0,0,0,0,0,0,0,0,0
SRR1706062.30134,0,1,0,0,0,0,40,100,2,0,0,0,0,0,0,0,0,1,0,0
SRR1706072.71799,0,0,12,9,2,10,2,3,41,0,1,3,0,4,0,3,8,3,2,4
SRR1706107.11023,19,6,27,18,14,30,30,71,109,10,20,11,2,30,9,30,82,20,23,49
SRR1706102.10742,0,0,37,44,52,18,3,6,102,38,50,22,20,26,33,48,98,33,55,109
SRR1706067.30037,38,53,0,1,3,0,66,30,15,8,6,3,13,20,7,0,0,1,0,0
SRR1706032.27147,80,13,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706052.19087,0,0,0,5,2,8,0,0,12,1,0,2,4,0,2,0,0,4,0,2
SRR1706062.52417,0,23,0,0,0,0,54,6,13,12,0,0,0,0,0,0,0,0,0,0
SRR1706067.40340,0,9,0,0,0,0,37,42,8,0,0,1,0,0,1,0,0,0,0,0
SRR1706057.18013,0,0,20,6,3,14,1,2,16,2,1,0,0,2,1,4,7,7,3,4
SRR1706062.36454,0,25,0,2,0,7,107,90,37,9,1,4,2,0,1,0,3,2,6,4
SRR1706072.42202,0,13,0,0,0,0,26,36,8,3,1,0,4,3,0,0,0,0,0,0
SRR1706087.29964,0,0,1,3,11,1,0,0,0,0,0,8,0,0,1,6,0,0,0,0
SRR1706037.34057,0,43,0,0,0,0,24,2,3,0,1,0,0,1,0,0,0,0,0,0
SRR1706122.18505,0,7,17,8,3,6,9,3,93,4,11,7,0,0,1,10,44,12,17,16
SRR1706062.2523,0,9,0,1,0,0,32,22,13,3,4,0,0,0,0,0,1,0,1,0
SRR1706122.7946,0,5,7,5,7,0,2,1,4,2,12,1,2,5,1,4,8,5,4,4
SRR1706097.57451,0,21,0,0,0,0,34,25,8,18,3,0,7,50,1,0,0,0,0,0
SRR1706072.74703,0,0,0,0,0,16,0,0,23,0,1,2,0,0,0,0,0,0,0,0
SRR1706052.41798,3,3,14,24,12,7,0,3,12,4,3,7,0,2,3,6,0,8,2,2
SRR1706067.25408,0,1,0,0,0,0,13,15,8,2,0,0,0,5,2,0,0,1,0,0
SRR1706037.20997,0,19,0,0,0,0,34,25,0,1,2,0,0,0,0,0,0,0,0,0
SRR1706062.49256,21,8,0,0,0,0,25,14,2,2,2,0,1,0,0,0,0,0,0,2
SRR1706067.27883,0,64,0,0,0,0,86,66,18,3,10,2,15,8,5,0,0,0,0,7
SRR1706092.23829,0,0,1,3,6,0,2,0,0,2,0,0,5,12,1,6,0,2,0,2
SRR1706077.14627,0,0,1,1,3,0,0,0,6,4,0,0,11,9,1,1,0,2,0,0
SRR1706052.19198,0,0,0,4,18,2,0,0,0,1,1,1,2,0,6,6,0,8,0,0
SRR1706092.13399,0,3,1,0,2,2,21,27,29,7,5,0,4,10,7,3,0,5,3,5
SRR1706082.36466,0,0,0,0,1,0,0,0,0,0,26,0,1,0,2,0,0,3,0,2
SRR1706067.14404,0,19,6,7,7,8,39,35,84,11,12,8,1,2,0,19,18,7,22,9
SRR1706072.107527,27,1,0,3,2,0,9,5,17,1,0,0,1,1,1,4,0,1,2,0
SRR1706097.55374,0,0,3,0,0,0,0,0,0,2,2,1,11,11,1,0,0,0,0,0
SRR1706127.10108,0,2,2,1,1,3,3,2,16,0,14,3,3,9,1,3,10,1,7,12
SRR1706037.38986,49,51,26,13,48,12,13,11,45,42,86,58,74,91,49,28,5,38,20,51
