Superkingdom	Kingdom	Subkingdom	Infrakingdom	Superphylum	Phylum	Subphylum	Infraphylum	Superclass	Class	Subclass	Infraclass	Superorder	Order
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Heterobranchia	Heterobranchia	Heterobranchia	Cephalaspidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Heterobranchia	Heterobranchia	Heterobranchia	Gymnosomata
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Heterobranchia	Heterobranchia	Heterobranchia	Hygrophila
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Heterobranchia	Heterobranchia	Heterobranchia	Nudibranchia
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Heterobranchia	Heterobranchia	Heterobranchia	Pleurobranchomorpha
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Heterobranchia	Heterobranchia	Heterobranchia	Runcinacea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Heterobranchia	Heterobranchia	Heterobranchia	Sacoglossa
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Heterobranchia	Heterobranchia	Heterobranchia	Stylommatophora
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Heterobranchia	Heterobranchia	Heterobranchia	Systellommatophora
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Heterobranchia	Heterobranchia	Heterobranchia	Thecosomata
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Heterobranchia	Heterobranchia	Heterobranchia	Umbraculida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Neomphalina	Neomphalina	Neomphalina	Neomphalina
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Neomphalina	Neomphalina	Neomphalina	Neomphalidae
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Neritimorpha	Neritimorpha	Neritimorpha	Neritimorpha
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Neritimorpha	Neritimorpha	Neritimorpha	Cycloneritimorpha
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Patellogastropoda	Patellogastropoda	Patellogastropoda	Patellogastropoda
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Patellogastropoda	Patellogastropoda	Patellogastropoda	Patellidae
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Vetigastropoda	Vetigastropoda	Vetigastropoda	Vetigastropoda
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Gastropoda	Vetigastropoda	Vetigastropoda	Vetigastropoda	Ataphridae
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Monoplacophora	Monoplacophora	Monoplacophora	Monoplacophora	Monoplacophora
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Monoplacophora	Monoplacophora	Monoplacophora	Monoplacophora	Tryblidiida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Polyplacophora	Polyplacophora	Polyplacophora	Polyplacophora	Polyplacophora
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Polyplacophora	Polyplacophora	Polyplacophora	Polyplacophora	Chitonida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Polyplacophora	Polyplacophora	Polyplacophora	Polyplacophora	Lepidopleurida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Scaphopoda	Scaphopoda	Scaphopoda	Scaphopoda	Scaphopoda
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Scaphopoda	Scaphopoda	Scaphopoda	Scaphopoda	Dentaliida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Scaphopoda	Scaphopoda	Scaphopoda	Scaphopoda	Gadilida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Solenogastres	Solenogastres	Solenogastres	Solenogastres	Solenogastres
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Solenogastres	Solenogastres	Solenogastres	Aplotegmentaria	Aplotegmentaria
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Solenogastres	Solenogastres	Solenogastres	Aplotegmentaria	Cavibelonia
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Solenogastres	Solenogastres	Solenogastres	Aplotegmentaria	Sterrofustia
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Solenogastres	Solenogastres	Solenogastres	Pachytegmentaria	Pachytegmentaria
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Solenogastres	Solenogastres	Solenogastres	Pachytegmentaria	Neomeniamorpha
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Mollusca	Mollusca	Mollusca	Mollusca	Solenogastres	Solenogastres	Solenogastres	Pachytegmentaria	Pholidoskepia
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Nemertea	Nemertea	Nemertea	Nemertea	Nemertea	Nemertea	Nemertea	Nemertea	Nemertea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Nemertea	Nemertea	Nemertea	Nemertea	Anopla	Anopla	Anopla	Anopla	Anopla
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Nemertea	Nemertea	Nemertea	Nemertea	Anopla	Anopla	Anopla	Anopla	Gorgonorhynchidae
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Nemertea	Nemertea	Nemertea	Nemertea	Enopla	Enopla	Enopla	Enopla	Enopla
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Nemertea	Nemertea	Nemertea	Nemertea	Enopla	Enopla	Enopla	Enopla	Monostilifera
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Nemertea	Nemertea	Nemertea	Nemertea	Enopla	Enopla	Enopla	Enopla	Polystilifera
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Nemertea	Nemertea	Nemertea	Nemertea	Paleonemertea (e.g., Carinomidae	Paleonemertea (e.g., Carinomidae	Paleonemertea (e.g., Carinomidae	Paleonemertea (e.g., Carinomidae	Paleonemertea (e.g., Carinomidae
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Phoronida	Phoronida	Phoronida	Phoronida	Phoronida	Phoronida	Phoronida	Phoronida	Phoronida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Phoronida	Phoronida	Phoronida	Phoronida	Phoronis	Phoronis	Phoronis	Phoronis	Phoronis
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Platyhelminthes	Platyhelminthes	Platyhelminthes	Platyhelminthes	Platyhelminthes	Platyhelminthes	Platyhelminthes	Platyhelminthes
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Catenulidea	Catenulidea	Catenulidea	Catenulidea	Catenulidea	Catenulidea	Catenulidea	Catenulidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Catenulidea	Catenulidea	Catenulidea	Catenulidea	Catenulidea	Catenulidea	Catenulidea	Catenulida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Rhabditophora	Rhabditophora	Rhabditophora	Rhabditophora	Rhabditophora
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Macrostomorpha	Macrostomorpha	Macrostomorpha	Macrostomorpha	Macrostomorpha
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Macrostomorpha	Macrostomorpha	Macrostomorpha	Macrostomorpha	Haplopharyngida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Macrostomorpha	Macrostomorpha	Macrostomorpha	Macrostomorpha	Macrostomida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neoophora	Neoophora	Neoophora	Neoophora
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Eulecithophora	Eulecithophora	Eulecithophora	Eulecithophora
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Eulecithophora	Adiaphanida	Adiaphanida	Adiaphanida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Eulecithophora	Adiaphanida	Adiaphanida	Fecampiida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Eulecithophora	Adiaphanida	Adiaphanida	Prolecithophora
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Eulecithophora	Adiaphanida	Adiaphanida	Tricladida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Eulecithophora	Rhabdocoela	Rhabdocoela	Rhabdocoela
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Eulecithophora	Rhabdocoela	Rhabdocoela	Dalytyphloplanida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Eulecithophora	Rhabdocoela	Rhabdocoela	Endoaxonemata
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Eulecithophora	Rhabdocoela	Rhabdocoela	Kalyptorhynchia
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Neodermata	Neodermata	Neodermata
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Cestoda
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Amphilinidea 
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Bothriocephalidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Caryophyllidea 
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Cyclophyllidea 
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Diphyllidea 
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Diphyllobothriidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Gyrocotylidea 
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Lecanicephalidea 
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Litobothridea 
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Proteocephalidea 
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Pseudophyllidea 
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Rhinebothriidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Spathebothriidea 
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Tetrabothriidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Tetraphyllidea 
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Cestoda	Cestoda	Trypanorhyncha 
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Monogenea	Monogenea	Monogenea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Monogenea	Monogenea	Capsalidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Monogenea	Monogenea	Chimaericolidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Monogenea	Monogenea	Dactylogyridea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Monogenea	Monogenea	Diclybothriidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Monogenea	Monogenea	Gyrodactylidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Monogenea	Monogenea	Mazocraeidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Monogenea	Monogenea	Monocotylidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Monogenea	Monogenea	Montchadskyellidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Monogenea	Monogenea	Polystomatidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Trematoda	Trematoda	Trematoda
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Trematoda	Trematoda	Aspidogastrida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Trematoda	Trematoda	Diplostomida 
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Trematoda	Trematoda	Plagiorchiida 
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Neoophora	Neodermata	Trematoda	Trematoda	Stichocotylida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Polycladidea	Polycladidea	Polycladidea	Polycladidea	Polycladidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Polycladidea	Polycladidea	Polycladidea	Polycladidea	Lecithoepitheliata
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Polycladidea	Polycladidea	Polycladidea	Polycladidea	Polycladida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Polycladidea	Proseriatia	Proseriatia	Proseriatia	Proseriatia
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Platyhelminthes	Rhabditophora	Rhabditophora	Rhabditophora	Polycladidea	Proseriatia	Proseriatia	Proseriatia	Proseriata
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Rotifera	Rotifera	Rotifera	Rotifera	Rotifera	Rotifera	Rotifera	Rotifera	Rotifera
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Rotifera	Rotifera	Rotifera	Rotifera	Eurotatoria	Eurotatoria	Eurotatoria	Eurotatoria	Eurotatoria
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Rotifera	Rotifera	Rotifera	Rotifera	Eurotatoria	Bdelloidea (e.g., Adinetidae	Bdelloidea (e.g., Adinetidae	Bdelloidea (e.g., Adinetidae	Bdelloidea (e.g., Adinetidae
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Rotifera	Rotifera	Rotifera	Rotifera	Eurotatoria	Monogonta	Monogonta	Monogonta	Monogonta
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Rotifera	Rotifera	Rotifera	Rotifera	Eurotatoria	Monogonta	Monogonta	Monogonta	Collothecaceae
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Rotifera	Rotifera	Rotifera	Rotifera	Eurotatoria	Monogonta	Monogonta	Monogonta	Flosculariaceae
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Rotifera	Rotifera	Rotifera	Rotifera	Eurotatoria	Monogonta	Monogonta	Monogonta	Ploima
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Rotifera	Rotifera	Rotifera	Rotifera	Pararotatoria	Pararotatoria	Pararotatoria	Pararotatoria	Pararotatoria
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Rotifera	Rotifera	Rotifera	Rotifera	Pararotatoria	Pararotatoria	Pararotatoria	Pararotatoria	Seisonacea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Sipuncula	Sipuncula	Sipuncula	Sipuncula	Sipuncula	Sipuncula	Sipuncula	Sipuncula	Sipuncula
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Sipuncula	Sipuncula	Sipuncula	Sipuncula	Phascolosomatidea	Phascolosomatidea	Phascolosomatidea	Phascolosomatidea	Phascolosomatidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Sipuncula	Sipuncula	Sipuncula	Sipuncula	Phascolosomatidea	Phascolosomatidea	Phascolosomatidea	Phascolosomatidea	Aspidosiphoniformes
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Sipuncula	Sipuncula	Sipuncula	Sipuncula	Phascolosomatidea	Phascolosomatidea	Phascolosomatidea	Phascolosomatidea	Phascolosomatiformes
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Sipuncula	Sipuncula	Sipuncula	Sipuncula	Sipunculidea	Sipunculidea	Sipunculidea	Sipunculidea	Sipunculidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Sipuncula	Sipuncula	Sipuncula	Sipuncula	Sipunculidea	Sipunculidea	Sipunculidea	Sipunculidea	Golfingiiformes
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Spiralia	Sipuncula	Sipuncula	Sipuncula	Sipuncula	Sipunculidea	Sipunculidea	Sipunculidea	Sipunculidea	Sipunculiformes
EUKARYOTA	ANIMALIA	BILATERIA	DEUTEROSTOMIA	DEUTEROSTOMIA	DEUTEROSTOMIA	DEUTEROSTOMIA	DEUTEROSTOMIA	DEUTEROSTOMIA	DEUTEROSTOMIA	DEUTEROSTOMIA	DEUTEROSTOMIA	DEUTEROSTOMIA	DEUTEROSTOMIA
EUKARYOTA	ANIMALIA	BILATERIA	DEUTEROSTOMIA	DEUTEROSTOMIA	Chordata	Chordata	Chordata	Chordata	Chordata	Chordata	Chordata	Chordata	Chordata
EUKARYOTA	ANIMALIA	BILATERIA	DEUTEROSTOMIA	DEUTEROSTOMIA	Chordata	Cephalochordata	Cephalochordata	Cephalochordata	Cephalochordata	Cephalochordata	Cephalochordata	Cephalochordata	Cephalochordata
EUKARYOTA	ANIMALIA	BILATERIA	DEUTEROSTOMIA	DEUTEROSTOMIA	Chordata	Cephalochordata	Cephalochordata	Cephalochordata	Cephalochordata	Cephalochordata	Cephalochordata	Cephalochordata	Amphioxiformes
EUKARYOTA	ANIMALIA	BILATERIA	DEUTEROSTOMIA	DEUTEROSTOMIA	Chordata	Urochordata	Urochordata	Urochordata	Urochordata	Urochordata	Urochordata	Urochordata	Urochordata
EUKARYOTA	ANIMALIA	BILATERIA	DEUTEROSTOMIA	DEUTEROSTOMIA	Chordata	Urochordata	Urochordata	Urochordata	Appendicularia	Appendicularia	Appendicularia	Appendicularia	Appendicularia
EUKARYOTA	ANIMALIA	BILATERIA	DEUTEROSTOMIA	DEUTEROSTOMIA	Chordata	Urochordata	Urochordata	Urochordata	Appendicularia	Appendicularia	Appendicularia	Appendicularia	Copelata
EUKARYOTA	ANIMALIA	BILATERIA	DEUTEROSTOMIA	DEUTEROSTOMIA	Chordata	Urochordata	Urochordata	Urochordata	Ascidiacea	Ascidiacea	Ascidiacea	Ascidiacea	Ascidiacea
EUKARYOTA	ANIMALIA	BILATERIA	DEUTEROSTOMIA	DEUTEROSTOMIA	Chordata	Urochordata	Urochordata	Urochordata	Ascidiacea	Ascidiacea	Ascidiacea	Ascidiacea	Enterogona
EUKARYOTA	ANIMALIA	BILATERIA	DEUTEROSTOMIA	DEUTEROSTOMIA	Chordata	Urochordata	Urochordata	Urochordata	Ascidiacea	Ascidiacea	Ascidiacea	Ascidiacea	Pleurogona
EUKARYOTA	ANIMALIA	BILATERIA	DEUTEROSTOMIA	DEUTEROSTOMIA	Chordata	Urochordata	Urochordata	Urochordata	Thaliacea	Thaliacea	Thaliacea	Thaliacea	Thaliacea
EUKARYOTA	ANIMALIA	BILATERIA	DEUTEROSTOMIA	DEUTEROSTOMIA	Chordata	Urochordata	Urochordata	Urochordata	Thaliacea	Thaliacea	Thaliacea	Thaliacea	Doliolida
EUKARYOTA	ANIMALIA	BILATERIA	DEUTEROSTOMIA	DEUTEROSTOMIA	Chordata	Urochordata	Urochordata	Urochordata	Thaliacea	Thaliacea	Thaliacea	Thaliacea	Pyrosomida
EUKARYOTA	ANIMALIA	BILATERIA	DEUTEROSTOMIA	DEUTEROSTOMIA	Chordata	Urochordata	Urochordata	Urochordata	Thaliacea	Thaliacea	Thaliacea	Thaliacea	Salpida
EUKARYOTA	ANIMALIA	BILATERIA	DEUTEROSTOMIA	DEUTEROSTOMIA	Chordata	Vertebrata	Vertebrata	Vertebrata	Vertebrata	Vertebrata	Vertebrata	Vertebrata	Vertebrata
