OTUId	CM30b51-B	CM30b51-M	CM30b58-C	CM30b58-I	CM30b60-E	CM30b60-M	CM30c-O	CM30c-P	CM30c28-N	CM30c28-P	CM30c30-L	CM30c30-N	CM30c35-B	CM30c35-D	CM30c37-E	CM30c37-L	CM30c39-A	CM30c39-E	CM30c44-B	CM30c44-C	CM30c46-D	CM30c46-O	CM30c51-H	CM30c51-I	CM30c53-B	CM30c53-I	CM30c60-A	CM30c60-B	CM30c62-D	CM30c62-M	CM30d12-H	CM30d12-L	CM30d3-D	CM30d3-L	CM31a5-A	CM31a5-B	LB1-A	LB1-E	LB5-A	LB5-I	Plot1-B	Plot1-L	Plot2-C	Plot2-M	Plot3-H	Plot3-N	Plot4-A	Plot4-N	Plot5-I	Plot5-N	Plot6-I	Plot6-N	Plot7-M	Plot7-N	Plot8-I	Plot8-O
OTU_724;size=118;	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3044;size=13;	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU_920;size=262;	0	0	0	0	0	0	8	0	1	65	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	25	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16836;size=3;	0	2	0	0	0	0	1	0	0	11	0	0	1	0	0	0	0	0	0	1	0	3	2	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_390;size=606;	81	11	10	0	18	0	0	0	2	2	1	0	0	0	0	38	0	0	0	0	0	35	0	0	0	0	0	0	0	0	8	2	5	1	0	0	4	5	3	12	0	0	0	0	0	0	283	40	0	0	0	0	0	0	0	0
OTU_4296;size=13;	0	0	1	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
OTU_123;size=1978;	242	10	188	0	12	1	0	14	0	14	0	0	43	137	0	202	0	0	2	0	8	130	2	0	92	139	18	3	0	122	33	25	0	0	0	0	0	0	1	0	0	0	0	40	43	23	57	38	123	61	66	19	24	2	0	0
OTU_3511;size=24;	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1683;size=170;	0	0	17	4	1	0	1	8	6	5	0	0	2	7	6	6	0	4	0	0	0	9	6	1	0	1	0	4	4	0	2	3	15	6	0	1	0	19	0	0	1	2	10	4	4	0	0	0	3	5	1	3	1	3	1	8
OTU_16564;size=13;	0	0	6	1	0	0	1	3	0	13	2	4	40	0	2	9	0	1	0	0	0	0	0	0	0	0	0	0	1	5	0	3	4	10	0	0	3	9	1	0	4	1	1	8	14	0	0	0	4	6	2	1	3	0	0	2
OTU_6137;size=210;	2	27	1	0	0	0	1	8	30	14	10	13	0	0	0	0	0	0	0	0	53	0	0	0	25	62	0	36	0	0	67	0	0	1	0	0	5	6	10	26	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0
OTU_302;size=3332;	2	0	8	607	0	0	2341	248	19	73	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	6	0	0	2	3	0	0	3	0	1	0	0	0	0	0	5	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0
OTU_2943;size=18;	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_271;size=1161;	4	12	416	15	1	1	0	11	3	10	0	21	19	2	3	3	2	16	4	0	15	17	5	0	0	0	0	2	0	0	10	14	39	15	48	32	1	99	0	6	0	1	2	8	2	0	0	0	8	1	1	1	0	3	34	20
OTU_288;size=575;	0	20	0	0	0	0	1	0	0	24	23	0	0	0	0	6	0	0	0	0	4	1	0	0	362	52	0	0	0	0	1	0	0	0	2	0	0	0	9	4	0	0	0	22	0	0	0	2	0	0	0	0	0	0	1	0
OTU_16115;size=1;	0	0	0	0	0	0	0	0	0	12	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9353;size=1;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_671;size=224;	0	26	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	17	64	0	0	18	3	0	0	0	0	18	4	0	10	24	0	0	0	12	8	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0
OTU_14418;size=43;	23	40	8	55	9	2	25	9	1	7	0	1	20	1	0	6	0	2	9	11	0	23	3	0	21	6	1	0	0	5	3	25	24	30	12	6	3	2	1	37	1	7	1	4	23	6	162	5	3	9	0	1	3	7	0	3
OTU_16012;size=1;	350	96	1344	298	21	6	509	163	98	157	0	0	2158	216	9	210	1	53	64	11	43	177	20	28	224	509	26	99	45	169	935	73	508	423	605	85	0	123	4	29	31	338	7	796	146	385	291	68	597	15	41	494	36	16	196	389
OTU_248;size=1961;	11	3	172	3	1	0	37	17	22	72	0	0	11	0	16	15	0	0	0	3	2	89	1	3	126	3	10	24	34	65	0	0	15	9	6	16	0	0	3	2	1	3	4	94	0	18	19	0	26	0	8	150	0	0	0	5
OTU_12722;size=7;	0	0	0	0	2	0	0	2	0	1	0	1	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
OTU_2419;size=56;	1	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	25	2	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0
OTU_6320;size=371;	67	30	78	32	16	3	2	9	1	3	0	0	35	9	4	26	6	0	4	4	1	0	91	1	7	13	1	5	0	1	11	36	92	44	76	69	0	15	0	10	1	5	1	1	0	7	1	12	8	41	9	37	5	1	0	2
OTU_2615;size=16;	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
OTU_13300;size=2;	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_277;size=699;	0	8	159	0	0	0	0	48	5	9	0	9	0	0	0	0	0	1	0	0	14	201	4	3	11	0	7	10	3	2	0	5	0	23	26	6	17	26	2	8	0	5	24	22	0	10	0	1	8	0	0	0	0	0	22	1
OTU_11372;size=1;	0	0	0	2	0	0	3	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7290;size=8;	0	0	0	0	1	5	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_9249;size=75;	0	0	0	6	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13324;size=31;	0	0	6	3	0	0	1	8	1	3	0	0	1	3	1	0	0	1	0	0	2	2	0	1	2	4	3	18	1	22	2	3	1	2	24	51	0	7	2	7	0	0	3	0	1	0	0	2	4	0	0	0	0	0	0	0
OTU_1530;size=176;	54	3	8	6	0	0	2	0	0	7	0	0	0	0	0	7	0	0	0	0	0	36	0	0	2	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
OTU_94;size=2659;	16	1	209	80	15	15	200	188	5	102	0	13	0	5	38	77	33	8	46	50	0	1	81	3	22	125	2	27	4	27	12	24	19	0	16	2	1	12	8	15	21	135	4	4	6	19	137	149	29	29	33	123	33	26	5	124
OTU_55;size=8433;	438	123	343	189	103	21	9	23	41	45	0	6	193	35	88	132	10	126	42	136	11	91	52	17	53	39	5	9	18	151	14	59	45	76	42	122	2	6	18	161	70	78	163	136	89	24	372	240	74	57	57	277	35	15	3	18
OTU_17069;size=2;	0	3	5	0	0	0	10	15	0	5	0	0	0	0	0	0	0	0	0	5	0	8	0	1	1	2	0	0	4	4	0	0	0	2	0	0	0	0	0	0	3	10	0	3	0	1	0	0	2	0	0	0	0	0	0	0
OTU_4;size=24672;	316	10	0	6	618	1886	3	1310	4	49	0	0	0	0	1662	1687	172	390	280	20	0	24	878	10	20	1	16	4	2	23	1161	1221	642	2	0	0	0	106	72	0	1	8	18	36	365	0	575	5321	165	140	151	25	6	1	660	4494
OTU_12858;size=32;	1	1	37	19	0	0	1	1	5	27	0	0	10	14	0	0	0	0	0	1	0	2	1	1	4	4	0	5	1	12	0	0	1	5	41	1	0	0	0	2	6	26	0	0	0	7	1	0	0	4	0	2	0	0	0	2
OTU_5962;size=31;	29	0	1	1	37	33	40	11	50	50	0	0	116	322	84	36	18	5	12	10	12	81	4	6	11	86	0	2	40	39	6	35	30	227	231	39	24	18	0	16	1	2	7	395	50	2	6	1	43	31	0	12	7	1	128	169
OTU_6996;size=3;	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_781;size=519;	0	0	62	0	0	0	0	0	1	3	1	11	4	2	0	0	0	0	0	0	14	39	0	0	89	28	0	0	0	0	10	1	1	19	0	2	78	1	22	2	0	0	0	25	2	0	0	0	4	0	0	0	0	0	0	1
OTU_663;size=219;	0	3	0	4	0	0	1	3	1	5	0	0	0	0	0	0	0	0	0	1	2	7	20	3	1	1	0	2	4	0	0	0	5	0	11	1	0	0	0	0	5	6	107	5	0	0	0	0	2	2	0	17	0	0	0	0
OTU_733;size=254;	0	28	0	97	0	0	34	7	42	12	0	0	1	0	0	0	0	0	0	0	5	0	0	0	5	11	0	3	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0
OTU_6951;size=3;	0	0	0	0	0	0	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	3	0	0	0	0	0
OTU_310;size=653;	13	28	76	27	10	1	17	26	3	11	0	19	46	5	25	5	3	18	0	8	10	8	16	1	0	2	1	1	1	5	14	14	61	25	14	19	1	72	2	5	0	0	15	12	7	2	0	3	11	8	8	12	7	6	13	6
OTU_245;size=960;	0	0	66	0	0	0	20	20	1	4	2	12	0	4	0	3	3	0	0	0	1	21	5	1	1	2	0	1	2	1	1	0	0	9	23	26	1	9	5	7	651	10	0	15	1	0	1	0	13	0	5	9	0	0	2	2
OTU_1928;size=21;	0	0	0	0	0	0	0	2	5	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_802;size=220;	2	4	0	0	0	0	3	8	0	4	0	3	0	1	6	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	1	0	0	3	3	5	6	0	0	2	0	0	0	13	3	3	0	4	35	15	0	0	1
OTU_369;size=1526;	5	37	20	151	1	1	47	15	21	9	0	18	11	2	0	5	5	2	1	0	20	10	76	22	1	1	0	7	21	23	9	7	43	401	4	0	42	111	16	47	14	11	65	11	61	2	7	3	8	43	7	4	11	0	19	33
OTU_1429;size=61;	0	0	0	0	0	0	0	0	19	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8421;size=5;	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9299;size=23;	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	16	0
OTU_9349;size=2;	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_465;size=1243;	64	1	16	11	6	2	45	28	1	13	0	2	0	6	0	9	1	0	2	2	0	3	15	1	1	14	0	7	1	4	0	0	10	11	139	4	0	10	8	13	11	125	3	15	1	7	109	3	3	27	2	23	2	1	1	1
OTU_3095;size=54;	0	1	2	0	23	0	0	0	0	7	0	0	0	0	0	3	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	2	2	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0
OTU_247;size=1360;	0	4	35	0	0	0	10	307	9	35	0	0	0	0	0	0	0	0	0	0	3	0	1	0	16	0	0	0	7	0	2	4	0	0	9	0	3	279	10	0	0	0	0	28	0	5	2	0	0	0	6	2	0	0	12	7
OTU_14858;size=1;	0	0	0	0	0	0	0	1	0	38	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	11	4	0	0	0	8	0	0	4	0	0	0	0	1	0	1
OTU_1531;size=91;	3	0	0	0	0	0	0	0	3	2	3	0	14	2	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	1	0	0	3	0	0	0	2	8	14	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	1
OTU_14972;size=1;	2	2	6	1	0	0	0	1	0	4	0	3	1	2	3	5	1	1	0	1	1	1	0	1	0	1	0	0	0	0	0	4	0	8	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	2	0	0	6
OTU_587;size=144;	1	51	6	0	0	0	0	0	2	14	0	0	0	0	0	0	0	0	0	0	5	0	0	0	13	32	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	4
OTU_11670;size=8;	26	1	19	11	111	3	8	9	0	139	0	0	0	0	23	44	31	4	5	25	3	16	68	7	0	3	1	0	3	2	1	4	85	0	2	2	8	87	3	7	8	3	1	2	25	56	56	18	0	26	15	199	27	34	3	1
OTU_479;size=213;	19	33	1	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	11	114	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	6	0	0	0	0	0	0
OTU_1023;size=58;	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14703;size=1;	0	5	48	0	0	0	36	120	10	90	3	28	28	16	0	3	0	0	0	0	16	55	2	3	31	24	0	1	1	46	42	8	7	135	194	4	8	41	19	26	0	0	0	67	0	10	0	14	10	0	0	0	0	0	2	2
OTU_490;size=175;	0	4	73	5	0	0	10	15	5	7	1	5	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	6	0	0	0	0	0	0	32	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	3	0	0	0	1	0
OTU_307;size=998;	22	0	9	3	1	46	0	0	0	35	0	1	76	0	77	0	0	0	15	0	0	0	0	0	2	0	0	0	106	0	7	11	0	0	0	1	3	0	17	57	0	0	0	0	20	48	1	79	207	17	0	3	0	0	24	110
OTU_80;size=2704;	1	51	190	12	20	65	165	0	29	25	49	20	0	0	0	0	0	0	76	0	182	51	0	0	0	15	0	0	0	0	245	16	11	186	0	97	29	29	447	361	0	0	0	0	0	0	0	24	0	0	1	0	0	0	1	306
OTU_871;size=151;	1	6	14	7	0	0	0	3	3	3	1	4	3	0	1	1	3	4	1	2	0	10	0	0	3	2	0	1	1	0	12	2	2	2	2	2	0	1	26	12	0	0	0	1	0	0	0	2	1	1	0	0	0	0	3	1
OTU_2953;size=9;	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3521;size=7;	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9903;size=144;	0	0	0	321	0	0	92	13	118	53	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	30	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	4	0	0	0
OTU_6682;size=24;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	20	2	0	0	0	0	2	4	0	0	0	1	1	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0
OTU_6054;size=95;	0	19	31	1	0	1	4	7	9	1	5	2	2	0	32	3	19	0	0	7	0	1	4	6	4	0	0	0	0	0	0	1	0	36	0	0	0	4	9	2	4	0	47	5	45	2	0	0	12	2	1	3	146	4	0	0
OTU_14843;size=2;	0	0	0	0	0	0	0	0	55	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
OTU_943;size=112;	0	2	28	0	0	0	1	0	2	5	0	0	7	0	0	0	0	0	0	0	0	3	0	0	3	12	0	0	0	8	0	0	0	3	1	2	0	1	0	0	0	0	0	0	0	3	0	1	5	0	0	0	0	0	0	0
OTU_16344;size=7;	0	0	5	0	3	0	9	26	15	3	1	0	0	0	0	0	0	2	0	0	0	8	0	0	26	48	0	5	0	13	0	3	0	0	0	0	5	7	2	27	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	0
OTU_2253;size=117;	16	2	5	6	1	2	1	5	4	9	4	11	8	0	1	4	0	3	0	0	2	12	8	0	6	9	1	7	0	0	1	1	8	6	4	0	13	61	3	24	1	0	0	10	4	0	4	12	0	0	3	13	1	1	8	0
OTU_6806;size=5;	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15751;size=5;	0	0	2	2	0	0	5	5	0	7	0	0	1	1	0	2	0	0	0	0	8	0	0	0	8	1	1	0	1	3	1	1	5	1	1	1	18	4	0	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1
OTU_2329;size=75;	5	0	13	2	1	0	0	2	0	3	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	2	1	1	0	0	2	1	0	1	9	0	0	2	1	2	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0
OTU_1664;size=73;	0	0	10	2	2	0	0	2	0	2	0	0	0	0	5	9	0	0	2	9	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	2	0	0	0	9	0	0	0	0
OTU_615;size=343;	8	0	1	0	7	0	1	3	3	33	0	0	0	0	0	0	22	10	0	0	2	2	0	0	0	4	0	0	151	0	3	2	0	3	0	0	0	0	0	0	0	0	0	5	20	3	0	0	6	0	0	0	0	0	1	6
OTU_7014;size=6;	0	0	1	19	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14038;size=3;	26	1	10	6	43	1	0	1	3	36	0	1	0	0	4	11	2	3	0	10	1	41	0	0	13	6	0	0	1	3	318	108	17	4	2	0	2	107	0	3	0	0	0	6	3	0	16	0	21	2	0	0	2	8	153	278
OTU_630;size=416;	0	0	19	135	0	0	16	8	36	13	0	2	1	13	0	0	0	1	0	0	3	0	0	0	2	0	0	10	9	0	0	0	3	0	1	1	0	0	3	0	0	0	0	0	0	1	0	3	0	0	0	1	0	0	0	2
OTU_448;size=752;	0	4	29	0	0	0	59	12	3	22	3	16	0	0	3	13	0	1	2	0	2	15	29	0	3	11	0	0	0	0	14	1	2	5	29	3	3	24	8	106	23	23	0	2	0	4	9	3	3	0	0	1	0	0	4	1
OTU_10341;size=98;	0	0	0	53	0	0	553	401	1	33	0	0	3	15	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	3	0	27	0	0	0	0	0	7	3	34	2	20	0	0	0	0	0	0	0	0	1	0
OTU_111;size=5233;	0	0	0	6	40	54	138	231	162	25	0	49	0	0	5	6	67	97	0	1	0	11	17	15	7	1	15	8	75	57	177	80	11	4	1	42	3	5	0	0	0	0	0	97	41	13	0	3	36	15	0	1	33	43	424	168
OTU_15749;size=11;	0	0	0	0	0	0	4	19	0	13	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	78	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2
OTU_1691;size=37;	0	0	0	0	0	0	0	0	0	7	0	0	5	6	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_545;size=218;	0	2	0	3	0	0	30	9	11	51	0	0	0	0	0	0	0	0	0	0	13	0	0	0	16	37	0	0	0	0	0	4	0	0	0	0	23	0	0	5	0	0	0	0	0	6	0	3	0	0	0	0	0	0	5	0
OTU_380;size=322;	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	87	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10020;size=2;	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_393;size=823;	0	0	0	0	0	0	21	11	0	25	0	0	17	0	0	0	0	1	0	0	2	191	0	0	16	46	0	9	1	0	3	0	0	10	16	0	0	0	0	26	0	0	0	5	0	1	0	1	0	0	0	0	0	0	2	0
OTU_8710;size=115;	0	1	1	4	0	0	18	1	1	11	0	1	0	0	0	1	1	32	0	3	0	1	0	0	1	9	0	1	0	0	1	0	1	1	8	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_2641;size=16;	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17194;size=1;	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13510;size=24;	0	0	1	2	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1002;size=87;	0	0	31	2	0	0	0	9	0	14	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	4
OTU_3768;size=23;	0	0	6	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
OTU_9354;size=1;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9348;size=1;	35	2	0	0	3	1	0	11	0	20	0	0	12	0	1	131	0	0	0	0	0	1	0	0	11	39	0	0	0	81	0	21	0	0	0	7	0	0	1	0	0	0	0	18	0	0	0	18	63	0	3	0	0	0	0	0
OTU_5208;size=5;	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2067;size=99;	2	3	16	1	0	0	1	6	1	8	0	2	3	0	3	0	0	1	0	0	1	9	0	0	2	8	0	3	0	0	0	2	0	0	16	0	0	0	0	1	0	0	1	2	0	0	0	4	2	0	1	0	0	0	0	0
OTU_13651;size=2;	0	6	0	0	0	0	0	3	3	14	4	14	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	8	0	0	2	9	63	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_1592;size=45;	0	0	0	0	0	0	1	0	18	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_620;size=364;	0	3	2	0	0	0	10	5	4	39	23	0	0	0	0	6	0	13	0	0	21	0	0	0	3	5	0	0	0	0	3	4	0	2	63	1	7	0	0	3	0	0	0	5	0	0	0	0	5	0	0	0	0	0	16	3
OTU_12142;size=79;	0	16	16	59	1	10	31	12	0	14	0	0	3	4	0	13	0	3	1	1	0	5	7	0	5	0	2	9	0	4	7	1	2	26	2	4	3	2	2	5	0	0	20	16	0	4	56	13	3	0	15	15	4	3	3	5
OTU_1449;size=187;	0	5	32	23	4	2	0	3	0	1	2	17	0	1	0	0	0	2	0	2	2	5	0	0	0	0	1	0	1	0	3	2	5	3	2	0	3	1	36	8	0	0	0	1	2	0	8	1	1	2	0	0	2	0	3	1
OTU_9338;size=1;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
