,Plot1-B,Plot1-L,Plot2-C,Plot2-M,Plot3-H,Plot3-N,Plot4-A,Plot4-N,Plot5-I,Plot5-N,Plot6-I,Plot6-N,Plot7-M,Plot7-N,Plot8-I,Plot8-O,Plot9-L,Plot9-N,Plot10-A,Plot10-E
SRR1706043.15137,0,0,53,11,4,0,0,0,0,5,2,0,4,2,0,0,0,0,0,0
SRR1706048.28540,0,4,12,21,2,13,17,4,30,5,11,7,7,0,2,0,9,0,30,1
SRR1706048.29400,0,0,78,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.36847,0,22,16,3,1,9,43,12,11,38,63,0,1,0,16,2,14,23,69,9
SRR1706058.4301,0,0,0,0,0,8,0,0,3,3,12,15,0,1,0,2,23,9,14,0
SRR1706058.24435,0,27,30,64,4,36,44,10,33,46,26,27,8,15,7,0,27,1,23,3
SRR1706063.39597,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,11,23,0
SRR1706113.28709,0,0,10,0,0,55,0,0,14,2,0,0,0,0,1,0,41,8,12,18
SRR1706083.51321,0,0,11,5,2,0,8,0,0,10,30,0,0,0,0,0,0,1,16,2
SRR1706033.3581,12,35,1,15,0,14,9,0,8,27,15,0,2,6,1,0,0,1,2,0
SRR1706073.44864,0,3,9,1,0,14,20,8,42,1,13,12,0,1,1,0,0,0,0,0
SRR1706078.18362,0,45,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
SRR1706088.19391,0,0,0,0,0,0,0,0,0,0,0,65,0,0,11,0,0,0,0,0
SRR1706073.12295,0,5,5,0,0,2,14,0,19,5,0,14,0,0,10,8,0,21,0,0
SRR1706113.13732,0,5,6,0,0,0,2,0,0,4,0,0,0,0,0,0,62,0,3,0
SRR1706048.26026,0,0,0,35,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,7
SRR1706073.3669,0,15,9,0,1,0,32,0,3,10,10,1,0,5,3,0,0,1,29,0
SRR1706068.11993,0,0,0,0,0,0,3,90,0,0,0,0,0,0,0,0,0,0,0,7
SRR1706103.4997,1,112,66,26,6,9,45,100,91,179,240,28,7,1,93,12,19,66,17,73
SRR1706118.38491,0,0,23,12,2,6,0,0,0,4,55,1,3,0,0,1,95,22,46,6
SRR1706068.14400,0,0,0,0,0,0,0,56,0,0,2,0,0,0,0,0,0,0,0,0
SRR1706058.6006,0,3,22,9,0,9,12,1,9,6,7,7,2,0,0,0,0,3,7,0
SRR1706113.488,0,25,5,1,0,1,12,0,21,31,15,5,3,8,13,0,104,22,27,45
SRR1706083.34355,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0
SRR1706083.53737,0,13,1,0,0,0,0,0,0,17,13,2,0,0,1,0,13,0,1,5
SRR1706113.26342,0,0,0,0,0,0,23,0,0,0,0,0,0,8,0,0,144,0,0,0
SRR1706068.16091,0,0,0,0,0,0,3,120,1,0,0,0,0,0,0,0,2,0,0,0
SRR1706078.10933,1,17,11,0,0,0,36,2,0,28,16,12,0,1,2,0,0,0,2,1
SRR1706073.11584,0,11,0,1,0,2,15,5,41,13,7,0,0,0,0,0,0,0,0,0
SRR1706063.23832,0,0,0,0,0,0,9,0,8,10,27,1,0,0,0,0,0,3,11,0
SRR1706063.21127,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,9,27,0
SRR1706083.22606,0,0,0,0,0,0,0,0,0,43,42,0,0,0,6,0,0,0,3,0
SRR1706038.22049,0,118,0,2,0,52,4,7,12,92,26,7,1,0,13,0,1,0,0,0
SRR1706063.35177,2,41,2,0,0,7,80,11,22,54,39,15,1,0,10,0,11,5,22,0
SRR1706083.18900,2,9,5,7,0,0,32,3,1,19,22,0,0,0,9,4,0,10,21,3
SRR1706038.18194,0,25,0,0,0,0,19,0,20,26,9,6,1,9,0,5,6,8,7,0
SRR1706073.45155,0,5,11,0,0,0,44,1,5,3,38,9,0,0,0,0,0,2,0,0
SRR1706058.11481,0,9,18,22,0,36,9,6,26,7,3,1,2,0,0,0,0,2,0,0
SRR1706078.7731,0,15,2,32,0,4,9,1,4,19,8,0,10,1,0,1,0,1,3,0
SRR1706108.4969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,96,0,0
SRR1706123.5379,0,0,8,14,2,0,0,0,0,15,12,0,0,0,4,0,0,0,29,0
SRR1706063.8870,0,0,2,0,0,0,64,0,0,1,0,0,0,0,0,1,0,19,1,0
SRR1706073.5518,0,0,25,20,2,7,7,0,23,7,22,30,1,0,16,16,7,44,2,0
SRR1706123.15903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,25,0
SRR1706113.34839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,19,0
SRR1706068.1483,0,0,0,0,0,31,22,29,20,2,0,0,0,0,0,0,0,0,0,0
SRR1706063.12947,0,0,0,0,0,0,71,2,4,0,0,0,0,0,0,0,0,0,0,0
SRR1706043.81384,0,2,6,1,0,0,0,0,30,4,16,0,1,0,0,0,0,0,0,0
SRR1706083.47913,0,0,0,3,0,0,0,0,11,5,6,38,0,0,0,0,0,0,0,0
SRR1706063.23133,0,0,0,0,0,0,68,0,1,1,2,0,0,0,0,0,0,0,0,0
SRR1706073.13943,0,0,0,0,0,31,0,0,10,0,0,4,0,0,1,2,0,6,0,0
SRR1706043.10629,0,0,59,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706093.5282,0,0,12,2,0,3,9,0,17,5,39,13,17,0,1,0,0,1,0,2
SRR1706063.29412,0,4,0,0,0,0,45,1,0,9,1,0,0,0,0,0,0,0,0,0
SRR1706038.12967,0,42,4,2,0,0,0,0,1,46,1,0,0,2,3,0,0,1,0,0
SRR1706068.8785,0,10,0,0,0,12,18,2,6,11,3,0,0,0,2,0,7,0,0,0
SRR1706063.26836,0,0,0,3,0,1,40,2,0,0,3,0,0,0,0,0,9,0,12,8
SRR1706038.17244,0,20,0,0,0,4,62,35,0,20,18,0,0,0,0,0,0,0,1,0
SRR1706048.29269,0,1,0,50,0,0,0,0,41,11,10,3,0,0,1,0,0,0,0,0
SRR1706083.1723,0,12,2,3,0,7,16,1,0,9,13,6,0,0,0,0,0,0,4,1
SRR1706123.10425,0,0,4,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,44,2
SRR1706083.38405,0,0,0,0,0,0,7,0,0,0,47,3,0,0,0,0,0,0,0,0
SRR1706033.5882,35,0,0,0,0,0,14,27,33,4,1,2,0,0,0,0,16,0,1,0
SRR1706063.28008,2,803,894,210,0,280,134,197,267,642,32,18,0,1,1,2,19,17,4,0
SRR1706043.19201,0,0,27,2,0,0,57,5,7,5,6,0,0,0,0,0,0,0,0,0
SRR1706038.22945,0,52,0,0,0,0,5,0,0,52,3,6,0,0,0,0,0,0,0,0
SRR1706083.19397,0,10,3,0,0,2,3,1,5,1,95,9,7,0,1,0,0,15,3,0
SRR1706063.32064,0,0,0,38,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.22528,0,2,3,0,0,6,52,8,0,1,5,0,0,0,0,10,3,53,29,4
SRR1706083.43182,0,0,1,4,0,7,0,0,8,6,34,5,0,1,0,0,0,0,1,0
SRR1706063.21477,0,4,0,0,0,2,17,3,6,5,13,0,0,0,3,1,0,19,8,1
SRR1706083.51130,1,0,16,41,0,2,0,11,8,20,203,29,8,5,5,16,0,61,5,0
SRR1706058.27133,0,0,0,0,0,77,0,0,0,1,1,0,0,3,1,0,0,3,16,8
SRR1706073.13649,0,0,0,0,0,0,0,0,32,12,6,0,0,2,0,0,0,0,0,0
SRR1706058.13578,0,0,0,0,0,64,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.25593,2,41,0,0,0,0,5,0,0,35,0,0,0,0,0,0,0,0,0,0
SRR1706063.13181,0,0,0,0,0,0,56,0,8,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.45398,0,1,0,0,0,0,19,0,36,3,17,12,0,0,6,2,0,0,33,12
SRR1706058.5991,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706103.1884,0,0,0,0,0,0,0,0,0,0,0,0,2,0,46,0,0,0,0,0
SRR1706038.19134,0,23,3,0,0,0,8,20,5,18,0,3,0,17,0,0,0,0,1,0
SRR1706123.27465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,35,0
SRR1706123.1827,0,0,0,10,0,8,0,0,0,0,6,0,4,4,4,0,72,2,5,0
SRR1706083.43379,0,0,0,0,0,0,0,0,0,0,35,6,0,0,4,1,0,5,0,0
SRR1706073.12228,0,5,0,0,0,0,30,5,14,1,0,0,0,0,0,0,0,0,0,0
SRR1706073.46420,0,0,1,0,0,0,1,7,31,0,8,15,0,0,0,0,0,0,0,0
SRR1706083.34557,0,0,0,0,0,0,12,0,2,0,85,0,0,0,0,0,0,0,1,0
SRR1706043.79321,0,4,74,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,5,3
SRR1706038.16512,0,11,0,0,0,0,29,5,6,9,11,0,0,0,0,0,0,0,1,0
SRR1706113.39783,0,11,21,5,2,6,17,4,16,23,24,4,2,0,1,1,14,2,21,0
SRR1706073.26849,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0
SRR1706038.1394,0,41,0,0,0,1,1,0,4,27,1,28,0,0,0,0,0,0,1,0
SRR1706038.536,8,33,38,4,1,0,4,0,3,26,7,0,1,0,8,0,0,0,2,0
SRR1706078.30823,0,10,0,0,0,0,2,2,0,8,23,0,1,0,0,0,0,0,0,31
SRR1706068.9853,0,0,0,0,0,0,4,61,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.47081,0,0,2,0,0,1,0,9,20,0,1,1,3,2,0,0,13,4,6,4
SRR1706063.2897,0,0,21,0,1,2,37,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706083.47751,0,0,0,0,0,0,2,5,7,0,75,0,0,0,0,0,0,0,0,0
SRR1706113.352,0,0,6,6,0,1,3,0,0,4,1,0,0,2,0,0,12,6,7,0
SRR1706063.8381,0,0,0,2,0,0,46,8,1,2,19,0,0,0,2,0,0,1,0,0
SRR1706073.7854,1,23,1,37,0,2,44,4,16,26,42,0,0,0,3,1,0,8,3,1
SRR1706038.14421,0,63,0,0,0,0,0,0,0,87,4,0,0,0,0,0,0,0,0,0
SRR1706073.9157,0,4,0,0,0,0,3,0,47,0,0,0,0,0,0,0,0,0,0,0
SRR1706113.20962,0,0,12,4,4,1,1,0,4,6,13,10,0,0,1,4,85,15,10,7
SRR1706083.37860,0,0,0,0,0,1,0,0,22,3,32,0,0,0,0,0,0,0,0,0
SRR1706063.18775,0,10,0,0,0,0,22,2,0,10,3,1,0,0,0,0,0,0,3,0
SRR1706068.7688,0,0,0,0,0,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706043.41050,7,11,23,3,6,0,11,0,7,5,3,0,1,5,1,0,0,0,7,0
SRR1706058.5256,2,1,4,0,0,22,24,0,14,0,2,0,0,3,0,0,29,16,6,4
SRR1706058.8981,0,0,4,7,0,12,3,0,15,0,8,7,0,0,1,0,0,1,3,1
SRR1706063.41065,0,0,6,14,0,0,3,0,1,2,6,0,1,0,1,0,7,2,1,0
SRR1706068.9518,0,0,0,0,0,0,3,3,23,0,0,0,0,0,0,0,0,5,29,9
SRR1706073.1165,6,13,8,6,1,37,8,5,16,15,26,0,0,0,2,0,0,4,2,1
SRR1706068.12821,2,1,22,5,0,5,1,22,0,2,8,0,1,1,5,10,12,6,0,0
SRR1706073.10235,0,0,0,2,0,8,0,0,27,0,0,24,0,0,0,0,0,0,0,0
SRR1706063.33145,0,15,0,0,0,5,44,29,15,14,8,3,0,0,0,0,2,1,0,0
SRR1706078.12573,0,18,0,0,0,6,44,7,10,20,5,8,1,0,0,0,6,0,12,0
SRR1706058.12400,0,7,7,10,1,29,18,21,2,7,0,3,0,0,2,0,0,0,4,6
SRR1706118.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,6,2
SRR1706038.17686,0,19,0,0,0,2,5,0,7,23,10,6,0,0,3,0,0,0,0,0
SRR1706123.10141,0,0,4,0,0,0,1,0,6,0,3,1,1,0,0,0,0,0,36,0
SRR1706043.66075,0,0,34,0,5,0,0,0,0,0,0,1,0,0,2,0,0,2,0,2
SRR1706073.38187,0,0,6,0,0,0,2,0,26,2,1,0,0,0,0,0,0,0,0,4
SRR1706088.16992,0,0,4,0,0,6,2,0,14,0,0,3,0,0,0,0,21,0,3,0
SRR1706078.25482,0,19,0,0,0,0,11,0,1,19,1,0,0,0,0,0,0,0,0,0
SRR1706058.25432,0,2,16,4,2,11,10,0,3,3,10,2,0,0,0,0,20,4,7,0
SRR1706118.2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,36,0,0
SRR1706058.7344,0,0,26,4,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.39090,0,2,0,0,0,2,0,0,4,35,23,0,4,0,0,0,0,0,0,0
SRR1706083.18971,0,22,1,0,1,1,4,0,2,9,47,1,0,0,1,0,0,6,14,3
SRR1706043.80778,0,7,4,0,0,8,0,0,13,3,4,0,0,0,0,0,17,2,1,0
SRR1706108.4764,0,2,1,0,0,3,3,0,4,0,0,0,0,0,0,13,0,22,2,0
SRR1706103.1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
SRR1706038.16349,0,22,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,0
SRR1706113.18709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,12,7,0
SRR1706073.26296,2,0,2,4,0,2,11,0,12,2,19,0,0,0,0,0,0,0,0,0
SRR1706058.22331,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.754,0,0,6,2,2,0,93,26,39,28,60,49,0,2,11,0,100,2,34,2
SRR1706058.15710,0,0,1,0,0,49,0,0,4,0,0,0,0,0,0,0,0,0,0,0
SRR1706043.30198,0,0,118,0,8,0,49,27,43,90,102,0,3,12,8,1,4,0,24,2
SRR1706058.5790,0,0,0,0,0,34,0,0,0,2,3,0,0,0,0,0,0,0,0,0
SRR1706038.18044,1,12,3,4,0,0,1,2,7,10,0,0,0,0,0,0,0,0,0,0
SRR1706063.23507,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706113.19302,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,0,0
SRR1706043.52851,0,0,75,0,8,0,0,0,0,11,12,0,3,3,4,15,0,25,12,0
SRR1706073.42002,0,0,0,13,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
SRR1706113.38182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,13,0
SRR1706078.51367,0,0,0,0,0,0,0,0,10,5,13,10,0,0,0,0,0,0,0,0
SRR1706063.40397,0,1,0,3,0,2,73,2,0,2,2,0,0,1,0,0,26,0,34,6
SRR1706073.43983,3,20,8,3,0,0,29,1,8,31,22,6,3,0,0,1,11,11,12,1
SRR1706073.38727,0,0,1,0,0,29,0,0,22,0,0,4,0,0,1,0,20,6,0,1
SRR1706123.33613,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,9,6,20,0
SRR1706113.965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,7,2,3
SRR1706063.27882,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706093.6586,0,11,5,0,0,11,36,42,16,40,42,7,39,2,24,5,2,12,58,3
SRR1706103.4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
SRR1706043.53511,0,0,20,0,0,5,0,7,0,0,0,2,0,0,0,0,0,0,0,0
SRR1706113.17993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,5
SRR1706093.6013,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
SRR1706098.6412,0,0,2,0,0,0,0,0,0,0,0,4,0,4,1,0,9,2,10,14
SRR1706118.19556,0,0,26,0,4,12,12,0,4,4,1,5,0,0,4,0,34,8,0,7
SRR1706098.4392,0,0,0,0,0,0,4,0,0,30,46,0,59,56,0,0,0,0,0,0
SRR1706063.25596,0,0,1,5,0,10,30,4,11,0,10,2,0,0,1,0,0,0,0,0
SRR1706063.11500,0,0,0,0,0,0,57,10,0,0,0,0,0,0,0,0,0,0,2,0
SRR1706073.15311,0,0,0,0,0,0,0,0,51,3,1,0,1,0,0,0,0,0,0,0
SRR1706038.7127,2,22,0,21,0,7,14,6,6,16,4,0,1,0,1,2,2,12,2,6
SRR1706113.36331,0,0,3,0,0,0,4,3,0,0,0,0,0,10,2,0,43,13,8,5
SRR1706083.48302,0,0,0,0,0,0,24,0,0,0,45,0,0,0,0,0,0,0,0,0
SRR1706063.3002,0,2,0,0,0,0,19,1,0,2,17,4,0,0,0,0,0,0,0,0
SRR1706063.16414,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.5101,0,0,11,3,0,0,0,0,29,2,1,2,0,0,0,0,4,4,14,5
SRR1706043.70874,0,0,35,0,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
SRR1706038.12575,0,11,0,0,0,2,8,1,2,15,1,0,0,0,0,0,0,0,0,0
SRR1706073.29551,0,5,2,5,0,7,0,1,33,2,10,6,0,0,0,0,0,0,0,0
SRR1706038.6604,10,8,0,0,0,0,0,0,0,8,15,1,14,0,0,0,0,0,0,0
SRR1706113.5186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,10,0
SRR1706118.29911,0,0,0,0,0,0,4,23,23,0,3,0,0,3,0,0,0,21,0,9
SRR1706118.27717,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,34,6,0,0
SRR1706078.24079,0,17,1,12,0,11,8,4,24,26,25,5,3,8,2,5,2,53,23,2
SRR1706073.33830,0,1,0,0,0,0,6,1,16,2,4,1,0,0,10,0,0,0,4,2
SRR1706038.19126,0,15,2,3,0,0,4,0,2,14,0,0,0,0,0,0,0,0,1,0
SRR1706083.26160,0,0,4,15,0,0,0,0,0,8,11,0,0,0,1,5,0,9,0,0
SRR1706063.14629,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.3544,1,13,0,0,0,1,1,0,0,17,2,0,0,0,0,0,0,0,0,0
SRR1706113.38211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,28,1
SRR1706078.50165,0,0,1,9,0,0,0,0,0,12,1,0,0,8,0,0,0,0,0,0
SRR1706058.4518,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.46937,10,3,1,0,0,0,4,3,1,5,40,0,0,0,0,0,0,0,33,1
SRR1706073.40882,0,0,0,0,0,0,3,0,22,0,3,11,0,0,1,0,0,0,0,2
SRR1706118.4895,0,11,12,3,0,9,6,0,6,12,16,3,0,0,4,3,2,11,9,6
SRR1706123.8130,0,6,12,0,2,16,48,15,44,1,46,5,0,0,2,4,57,11,44,14
SRR1706123.20829,0,0,2,0,0,7,2,0,0,1,19,0,0,0,0,0,0,0,3,4
SRR1706038.18527,0,17,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,12,6,6
SRR1706078.36170,0,13,0,0,0,0,2,0,0,6,14,0,0,0,0,0,6,0,0,0
SRR1706063.24743,0,0,0,0,0,0,11,0,32,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.5983,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706088.2675,0,12,2,15,0,14,6,0,10,15,1,10,0,0,2,6,27,18,4,1
SRR1706123.23713,0,2,0,0,0,3,4,0,0,0,0,0,0,2,0,1,0,4,12,5
SRR1706063.3866,0,13,2,0,0,0,23,0,9,6,0,0,2,4,8,0,0,1,3,0
SRR1706053.1453,0,0,28,0,10,0,0,18,0,0,0,0,0,0,0,0,0,0,8,0
SRR1706073.39972,0,0,2,2,0,8,1,0,22,1,7,2,0,0,2,5,1,2,0,0
SRR1706038.24161,0,34,11,0,2,3,29,6,17,35,3,0,0,0,4,0,3,9,13,5
SRR1706123.35162,1,3,1,0,0,0,18,7,2,1,4,2,1,0,1,0,18,0,27,2
SRR1706113.29081,0,3,20,11,2,11,3,7,2,5,16,8,2,1,5,2,112,6,48,22
SRR1706063.7351,0,1,0,0,0,0,25,0,4,5,1,0,0,0,1,0,0,0,0,0
SRR1706068.11538,0,0,1,0,0,0,17,5,14,7,2,2,0,7,3,0,8,0,6,0
SRR1706038.21141,0,14,0,0,0,1,0,0,8,17,0,0,0,0,1,0,9,0,7,0
SRR1706078.6332,0,12,8,10,1,3,12,0,16,14,7,0,4,1,0,4,0,28,0,3
SRR1706083.33073,0,0,0,0,0,0,0,0,0,39,27,0,0,0,0,0,0,0,0,0
SRR1706073.36108,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.35222,0,11,0,0,0,0,11,0,4,4,7,3,0,0,0,0,0,0,1,0
SRR1706038.19011,0,5,0,0,0,3,6,1,7,4,7,0,0,0,0,0,0,0,0,0
SRR1706083.49353,0,13,0,0,0,0,11,0,10,22,25,0,1,7,3,0,0,0,10,0
SRR1706043.7488,0,0,21,8,1,0,2,0,0,7,8,0,0,0,8,0,0,0,0,0
SRR1706113.29814,0,0,10,37,0,16,2,28,2,2,19,0,2,2,8,1,82,14,15,5
SRR1706063.16791,0,0,0,0,0,0,233,0,7,0,0,0,25,0,0,0,0,0,0,31
SRR1706113.7106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
SRR1706073.44267,0,1,2,0,0,2,3,0,12,6,2,7,0,0,0,0,0,0,1,0
SRR1706088.15498,0,26,0,0,0,0,7,0,3,19,28,21,0,0,0,0,0,0,0,0
SRR1706063.38045,0,20,0,0,0,0,18,2,1,13,3,3,0,1,0,0,4,0,29,7
SRR1706068.13600,0,5,0,0,0,0,10,29,0,7,0,0,0,0,0,0,0,0,0,0
SRR1706068.3841,0,0,0,0,0,0,1,5,0,21,12,0,0,0,0,0,0,0,0,0
SRR1706058.882,0,0,0,4,0,11,0,0,0,0,0,0,0,5,0,0,0,12,0,0
SRR1706073.1059,0,12,0,0,0,7,8,0,10,9,1,0,0,0,0,0,4,9,2,0
SRR1706073.41287,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
SRR1706113.40375,0,10,1,0,0,13,4,0,10,6,0,4,1,0,0,0,18,0,2,3
SRR1706113.27220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0
SRR1706083.9812,2,9,1,0,0,4,12,4,19,12,23,1,0,0,0,0,0,0,4,0
SRR1706063.8354,0,0,1,0,1,0,31,0,1,3,1,0,0,0,1,0,0,9,1,0
SRR1706068.15113,0,0,0,0,0,0,0,18,0,2,7,0,0,0,0,0,0,0,0,0
SRR1706078.19671,0,20,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0
SRR1706083.34918,0,0,0,0,0,0,2,0,0,0,23,4,0,0,0,0,0,0,0,0
SRR1706073.24661,0,0,2,0,0,8,4,4,9,0,1,4,0,6,1,0,0,0,15,0
SRR1706123.6721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,1,9,6
SRR1706103.4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
SRR1706073.18838,0,0,0,20,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0
SRR1706058.6210,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,19,0,0
SRR1706058.23289,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706118.22949,0,0,2,0,0,0,26,1,7,2,2,0,0,0,1,8,0,40,0,0
SRR1706058.14589,0,0,0,0,0,5,6,0,0,1,0,0,0,0,0,0,17,0,0,0
SRR1706123.4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,10
SRR1706043.81062,3,0,4,2,0,4,15,3,0,9,24,5,0,0,1,0,0,0,0,9
SRR1706078.26939,0,11,0,0,0,3,13,5,11,11,6,2,0,0,0,0,0,0,0,0
SRR1706073.44088,0,0,0,0,0,0,1,3,14,0,14,0,0,0,0,0,0,0,0,0
SRR1706048.33864,0,0,0,20,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.13806,0,14,0,0,0,0,9,0,3,8,0,0,0,0,0,0,0,0,0,0
SRR1706078.18033,0,15,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0
SRR1706123.26460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
SRR1706068.1843,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706053.5353,0,0,29,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.30441,0,0,0,0,0,0,0,0,0,1,17,0,1,0,0,0,0,3,2,0
SRR1706063.6004,0,0,0,0,0,0,36,0,0,8,1,0,0,0,0,0,0,0,0,0
SRR1706073.35230,0,0,0,0,0,3,22,12,51,2,4,0,0,0,0,0,0,0,7,0
SRR1706058.19604,0,6,0,0,0,1,64,7,1,11,2,0,0,0,0,0,1,0,0,0
SRR1706063.24675,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706058.7608,0,18,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0
SRR1706048.6031,0,0,3,4,0,10,5,2,0,8,11,0,0,0,0,2,6,6,6,0
SRR1706078.31047,0,11,0,6,0,7,11,0,0,11,7,6,0,0,1,0,6,0,2,0
SRR1706073.46289,0,0,7,0,1,1,0,0,15,0,0,4,0,0,0,1,0,0,0,0
SRR1706073.3406,0,8,4,4,1,3,0,0,15,3,18,7,0,0,0,0,0,0,0,0
SRR1706043.81358,0,0,10,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,20,0
SRR1706063.18234,0,8,0,0,0,0,7,0,6,5,1,4,0,0,0,0,0,0,0,0
SRR1706038.14804,0,4,3,0,0,2,12,0,6,2,3,2,0,0,0,0,0,0,4,0
SRR1706043.31267,0,0,11,0,0,0,0,0,0,2,1,0,0,0,0,0,0,8,11,2
SRR1706083.26203,0,6,0,0,0,1,11,7,6,5,4,2,0,0,0,0,0,0,0,0
SRR1706118.12495,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,17,15,0
SRR1706103.7635,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,0,13,0,12
SRR1706073.17524,8,0,4,0,0,0,3,0,19,1,10,4,2,0,0,0,0,0,0,0
SRR1706033.2174,2,52,0,0,0,0,0,0,0,33,2,0,2,0,0,0,0,0,0,0
SRR1706078.27207,0,19,0,0,0,0,10,0,0,22,4,0,0,0,0,0,0,0,0,0
SRR1706113.22041,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,31,2,3,1
SRR1706063.10267,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,3,0,3
SRR1706038.4161,0,14,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0
SRR1706108.8126,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,3,17,7,11,0
SRR1706058.10275,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.37549,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,8,18,2
SRR1706073.40164,0,2,8,0,3,5,0,0,3,6,1,3,2,0,1,0,0,0,0,1
