,Plot1-B,Plot1-L,Plot2-C,Plot2-M,Plot3-H,Plot3-N,Plot4-A,Plot4-N,Plot5-I,Plot5-N,Plot6-I,Plot6-N,Plot7-M,Plot7-N,Plot8-I,Plot8-O,Plot9-L,Plot9-N,Plot10-A,Plot10-E
SRR1720806.3645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1720798.1264,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.4045,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1720809.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
SRR1720795.3621,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720809.4526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SRR1720804.1231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1720803.1182,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SRR1720798.5358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.4368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SRR1720809.4844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
SRR1720799.1059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1720797.3090,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720810.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1720799.4709,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.3928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.1328,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.1873,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.4931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.544,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.3540,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.6264,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.5971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1720798.447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.2278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.5362,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.6979,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.3749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.5183,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.4063,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720804.2734,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1720799.6354,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.4491,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720809.3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SRR1720812.2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SRR1720812.2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
SRR1720796.3654,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.1333,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.2255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.3572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.908,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.4507,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720806.4233,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
SRR1720797.4671,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.5921,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.1978,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.4485,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.6196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.4391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
SRR1720801.3760,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.2738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.2407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720807.5084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
SRR1720807.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SRR1720796.1030,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.2995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.5415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1720807.4766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0,0
SRR1720806.5070,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SRR1720793.8075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720807.2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0
SRR1720812.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SRR1720798.1352,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.3260,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720806.4152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1720807.3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SRR1720801.3432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.6693,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.1646,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.3283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720804.1600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1720798.5435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.6913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720797.5747,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.3216,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.1884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720806.4413,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0
SRR1720806.4785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1720810.1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1720797.3291,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.1772,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.2919,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0
SRR1720810.1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1720811.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1720793.1128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.3676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.5138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.4117,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SRR1720796.1391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.3347,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720812.3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SRR1720796.2497,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.3171,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.1838,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.6746,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.3509,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.7082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.4957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.2981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1720797.5884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.3804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.3998,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.2947,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.1644,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720797.5913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.5068,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1720795.7221,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SRR1720795.4727,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1720793.4705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720812.3657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SRR1720802.4252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1720799.5028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.4524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1720797.2052,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.6033,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.5533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720809.4374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SRR1720807.3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1720796.2688,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.1013,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.1386,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720805.5144,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
SRR1720800.5088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.3980,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.1591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.4560,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720812.4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1720795.7143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.3437,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1720794.915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.7248,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1720805.2063,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1720805.2728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1720805.4145,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
SRR1720805.316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1720796.7145,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.5466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.6485,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SRR1720804.1920,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SRR1720808.2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0
SRR1720795.6481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.5351,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.5300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.4748,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720806.3039,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1720796.6631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.4339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.2636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.6117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720797.5811,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.5880,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.3231,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.6111,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.7349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.1469,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
SRR1720794.3295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.3930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.2951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.4943,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.4599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.3187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.5349,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.4759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SRR1720799.3092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720811.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1720810.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1720810.2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1720797.4891,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.3227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.912,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.3861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720802.981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1720796.1529,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.3409,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.2315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.1584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.5922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.5408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720806.3609,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
SRR1720799.3256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.5648,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720811.4817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
SRR1720799.5715,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720806.5334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1720795.7077,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.4355,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.2737,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.5647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.1171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.6186,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.2173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.4259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.5389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1720794.2796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.3494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720810.3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1720809.4249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1720810.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1720797.5533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.6226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.3912,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720806.3716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1720794.6329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720803.812,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1720794.4745,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720812.4341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SRR1720796.3948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.4335,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.4905,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1720799.4499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.6688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.4427,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.1623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720804.2582,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1720811.5244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1720807.2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1720796.1730,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.4937,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.2073,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.2337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720811.2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1720796.6622,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720803.4410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1720798.6380,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.4131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.4508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.3163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.2310,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.5011,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.3949,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.6518,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.6215,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720810.2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1720795.3421,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720811.1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1720800.5316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.2553,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.3560,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.6269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720812.3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1720806.4402,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SRR1720794.7113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.1951,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720811.5394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1720799.5417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.6417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.4505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
SRR1720800.4829,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.4775,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720805.3351,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
SRR1720808.4134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
SRR1720799.4540,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.1621,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720809.1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
SRR1720809.1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SRR1720810.3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SRR1720796.6583,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.3046,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.4921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.1546,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.3123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720797.5339,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720810.3971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SRR1720811.4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1720797.4218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
